unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_041,"Atlantic, Southwest",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,14596.4057386432,14596.4057386432,0.0,14596.4057386432,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,39286734.0577967
HS_041,"Atlantic, Southwest",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,14575.5564025251,14575.5564025251,0.0,14575.5564025251,0.0,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,2570.3957827688646,37464948.70856024
HS_041,"Atlantic, Southwest",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,7903.5859289505,7903.5859289505,0.0,7903.5859289505,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,17693924.889632754
HS_041,"Atlantic, Southwest",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,7266.3771590647,7266.3771590647,0.0,7266.3771590647,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,22455252.145578735
HS_041,"Atlantic, Southwest",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,6893.0174150516,6893.0174150516,0.0,6893.0174150516,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,13753377.884676654
HS_041,"Atlantic, Southwest",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,4930.3777470704,5.629999999999999e-07,4930.3777465074,5.629999999999999e-07,4930.3777465074,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,939464.1121762778
HS_041,"Atlantic, Southwest",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,3746.4603297259996,3746.4603297259996,0.0,3746.4603297259996,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,12694661.889350055
HS_041,"Atlantic, Southwest",High Seas,2019,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,422.25852748,422.25852748,0.0,422.25852748,0.0,isurus oxyrinchus,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Isurus oxyrinchus,3162.2776601683795,1335298.7082655998
HS_041,"Atlantic, Southwest",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,381.04967881700003,381.04967881700003,0.0,381.04967881700003,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,85306.39708122946
HS_041,"Atlantic, Southwest",High Seas,2019,Coryphaena hippurus,Common dolphinfish,Large pelagics (>=90 cm),Perch-likes,306.5465286814,306.5465286814,0.0,306.5465286814,0.0,coryphaena hippurus,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Coryphaena hippurus,2344.228815319923,718615.2057712331
HS_041,"Atlantic, Southwest",High Seas,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,284.8893094239,284.8893094239,0.0,284.8893094239,0.0,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,1819.7008586099826,518413.3209674758
