unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
LME_066,Canadian High Arctic - North Greenland,LME,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,53.2934168243,49.6927173578,3.6006994665,49.623786080100004,3.6696307442,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,49319.87365362609
LME_066,Canadian High Arctic - North Greenland,LME,2019,Salvelinus alpinus,Arctic char,Medium benthopelagics (30 - 89 cm),"Salmon, smelts, etc",0.1267809772,0.1260434327,0.0007375445,0.0054960635,0.1212849137,salvelinus alpinus,4.39,exact_sea_around_us,Sea Around Us exploited organisms,high,Salvelinus alpinus,25733.07497204781,3262.464391317084
LME_066,Canadian High Arctic - North Greenland,LME,2019,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,0.0728773236,0.0728773236,0.0,0.0447753428,0.0281019808,anarhichadidae,3.47,exact_sea_around_us,Sea Around Us exploited organisms,high,Anarhichadidae,1635.0991368927735,119.16164891741535
LME_066,Canadian High Arctic - North Greenland,LME,2019,Myoxocephalus,Grubbies and sculpins,Large reef assoc. fish (>=90 cm),Scorpionfishes,0.039804677999999996,0.0,0.039804677999999996,0.0,0.039804677999999996,myoxocephalus,3.71,exact_sea_around_us,Sea Around Us exploited organisms,high,Myoxocephalus,3355.7630537706395,133.57506779963697
LME_066,Canadian High Arctic - North Greenland,LME,2019,Somniosus microcephalus,Greenland shark,Large sharks (>=90 cm),Sharks & rays,0.0301222107,0.0301222107,0.0,0.0301222107,0.0,somniosus microcephalus,4.22,exact_2020_supplement,2020 supplement MeanTL,high,Somniosus microcephalus,15463.812886046735,465.80422997887484
LME_066,Canadian High Arctic - North Greenland,LME,2019,Anarhichas,Wolffishes,Large demersals (>=90 cm),Perch-likes,0.0101709244,0.0,0.0101709244,0.0,0.0101709244,anarhichas,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Anarhichas,1141.3543275066227,11.6086285786827
LME_066,Canadian High Arctic - North Greenland,LME,2019,Sebastes,Redfishes,Large reef assoc. fish (>=90 cm),Scorpionfishes,0.0067871958,0.0054535133,0.0013336825,0.0029949846,0.0037922112000000003,sebastes,3.79,exact_sea_around_us,Sea Around Us exploited organisms,high,Sebastes,4264.554685980751,28.94436765355887
LME_066,Canadian High Arctic - North Greenland,LME,2019,Chionoecetes,"Tanner, snow crabs","Lobsters, crabs",Crustaceans,0.0048176757,0.0,0.0048176757,0.0,0.0048176757,chionoecetes,2.3,exact_sea_around_us,Sea Around Us exploited organisms,high,Chionoecetes,49.12912104463159,0.23668817261908023
LME_066,Canadian High Arctic - North Greenland,LME,2019,Mollusca,"Clams, seasnails, squids, octopuses",Other demersal invertebrates,Molluscs,0.0032019085,0.0,0.0032019085,0.0,0.0032019085,mollusca,2.1,exact_sea_around_us,Sea Around Us exploited organisms,high,Mollusca,26.985656953471274,0.08640560437740377
LME_066,Canadian High Arctic - North Greenland,LME,2019,Cottidae,Sculpins,Large reef assoc. fish (>=90 cm),Scorpionfishes,0.0011157579,0.0,0.0011157579,0.0,0.0011157579,cottidae,3.81,exact_sea_around_us,Sea Around Us exploited organisms,high,Cottidae,4527.873529309382,5.052010660527825
LME_066,Canadian High Arctic - North Greenland,LME,2019,Buccinum undatum,Whelk,Other demersal invertebrates,Molluscs,0.0009827548,0.0,0.0009827548,0.0,0.0009827548,buccinum undatum,3.75,exact_2020_supplement,2020 supplement MeanTL,high,Buccinum undatum,3782.966436012703,3.7177284232303767
LME_066,Canadian High Arctic - North Greenland,LME,2019,Lycodes,Eelpouts,Medium bathydemersals (30 - 89 cm),Perch-likes,0.0005845237,0.0,0.0005845237,0.0,0.0005845237,lycodes,3.3,exact_sea_around_us,Sea Around Us exploited organisms,high,Lycodes,982.5824208926318,0.5743427122151185
LME_066,Canadian High Arctic - North Greenland,LME,2019,Brachyura,Marine crabs,"Lobsters, crabs",Crustaceans,0.0004241661,0.0,0.0004241661,0.0,0.0004241661,brachyura,2.6,exact_sea_around_us,Sea Around Us exploited organisms,high,Brachyura,120.6835267309033,0.051189860867693
LME_066,Canadian High Arctic - North Greenland,LME,2019,Strongylocentrotus droebachiensis,Green sea urchin,Other demersal invertebrates,Other fishes & inverts,0.0003500348,0.0,0.0003500348,0.0,0.0003500348,strongylocentrotus droebachiensis,2.3,exact_sea_around_us,Sea Around Us exploited organisms,high,Strongylocentrotus droebachiensis,49.12912104463159,0.01719690205903341
LME_066,Canadian High Arctic - North Greenland,LME,2019,Miscellaneous aquatic invertebrates,Aquatic invertebrates,Other demersal invertebrates,Other fishes & inverts,0.000216775,0.0,0.000216775,0.0,0.000216775,miscellaneous aquatic invertebrates,2.43,exact_sea_around_us,Sea Around Us exploited organisms,high,Miscellaneous aquatic invertebrates,72.52252122305909,0.015721069538128633
LME_066,Canadian High Arctic - North Greenland,LME,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,0.0001093427,0.0,0.0001093427,0.0,0.0001093427,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,9292.690797132333,1.0160879020236016
LME_066,Canadian High Arctic - North Greenland,LME,2019,Gadidae,"Cods, haddocks",Medium demersals (30 - 89 cm),Cod-likes,8.00172e-05,0.0,8.00172e-05,0.0,8.00172e-05,gadidae,3.84,exact_sea_around_us,Sea Around Us exploited organisms,high,Gadidae,4953.648510535111,0.3963770835971901
LME_066,Canadian High Arctic - North Greenland,LME,2019,Sebastes mentella,Beaked redfish,Medium bathypelagics (30 - 89 cm),Scorpionfishes,5.78618e-05,0.0,5.78618e-05,0.0,5.78618e-05,sebastes mentella,3.65,exact_2020_supplement,2020 supplement MeanTL,high,Sebastes mentella,2803.6867455443476,0.16222636173333793
LME_066,Canadian High Arctic - North Greenland,LME,2019,Scorpaeniformes,"Scorpionfishes, flatheads",Medium demersals (30 - 89 cm),Scorpionfishes,1.71512e-05,0.0,1.71512e-05,0.0,1.71512e-05,scorpaeniformes,3.78,exact_sea_around_us,Sea Around Us exploited organisms,high,Scorpaeniformes,4138.694671981463,0.07098358005808847
LME_066,Canadian High Arctic - North Greenland,LME,2019,Echinoidea,"Sea urchins, sea hedgehogs",Other demersal invertebrates,Other fishes & inverts,1.49913e-05,0.0,1.49913e-05,0.0,1.49913e-05,echinoidea,2.51,exact_sea_around_us,Sea Around Us exploited organisms,high,Echinoidea,92.16272208892171,0.0013816390156516521
LME_066,Canadian High Arctic - North Greenland,LME,2019,Rajidae,Stingrays,Large rays (>=90 cm),Sharks & rays,9.892e-07,0.0,9.892e-07,0.0,9.892e-07,rajidae,3.82,exact_sea_around_us,Sea Around Us exploited organisms,high,Rajidae,4665.56868948727,0.004615180547640807
