unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_057,"Indian Ocean, Eastern",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,69201.48165909661,69201.48165909661,0.0,69201.48165909661,0.0,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,2570.3957827688646,177875196.61789885
HS_057,"Indian Ocean, Eastern",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,55710.378629988394,55710.378629988394,0.0,55710.378629988394,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,149946423.02255994
HS_057,"Indian Ocean, Eastern",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,27963.842694857696,27963.842694857696,0.0,27963.842694857696,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,55795201.51076734
HS_057,"Indian Ocean, Eastern",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,24803.2176088363,24803.2176088363,0.0,24803.2176088363,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,76649270.08822753
HS_057,"Indian Ocean, Eastern",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,18676.0058537108,0.0,18676.0058537108,0.0,18676.0058537108,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,3558639.5522697577
HS_057,"Indian Ocean, Eastern",High Seas,2019,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,16830.9051860067,16830.9051860067,0.0,16830.9051860067,0.0,scombroidei,4.2,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombroidei,1584.893192461114,26675187.05226048
HS_057,"Indian Ocean, Eastern",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,13594.0819892526,13594.0819892526,0.0,13594.0819892526,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,46062752.40135431
HS_057,"Indian Ocean, Eastern",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,5638.1797762593,5638.1797762593,0.0,5638.1797762593,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,12622312.248160195
HS_057,"Indian Ocean, Eastern",High Seas,2019,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,5346.2664067557,5346.2664067557,0.0,5346.2664067557,0.0,thunnus maccoyii,3.93,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus maccoyii,851.1380382023768,4550410.701153317
HS_057,"Indian Ocean, Eastern",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,4075.8756351995,4075.8756351995,0.0,4075.8756351995,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,912474.894269678
