unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
LME_016,East Brazil Shelf,LME,2019,Sardinella brasiliensis,Brazilian sardinella,Small pelagics (<30 cm),Herring-likes,39779.3010385265,39779.3010385265,0.0,38345.2791112855,1434.021927241,sardinella brasiliensis,3.1,exact_2020_supplement,2020 supplement MeanTL,high,Sardinella brasiliensis,125.89254117941675,5007917.294081113
LME_016,East Brazil Shelf,LME,2019,Micropogonias furnieri,Whitemouth croaker,Medium demersals (30 - 89 cm),Perch-likes,29759.0730756261,16000.8909286489,13758.1821469772,15653.929934993599,14105.1431406325,micropogonias furnieri,3.09,exact_2020_supplement,2020 supplement MeanTL,high,Micropogonias furnieri,123.02687708123811,3661165.825326635
LME_016,East Brazil Shelf,LME,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,21858.2041470745,18040.630717608,3817.5734294665,14096.0551935952,7762.1489534793,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,4164994.9367471784
LME_016,East Brazil Shelf,LME,2019,Clupeidae,"Herrings, sardines, menhadens",Small pelagics (<30 cm),Herring-likes,19720.3488959817,6079.2424648257,13641.106431156,5876.2737270892,13844.075168892501,clupeidae,3.16,exact_sea_around_us,Sea Around Us exploited organisms,high,Clupeidae,144.5439770745928,2850457.65872375
LME_016,East Brazil Shelf,LME,2019,Macrodon ancylodon,King weakfish,Medium demersals (30 - 89 cm),Perch-likes,17803.525366210302,4821.6442718787,12981.8810943316,4724.2829725229,13079.2423936874,macrodon ancylodon,3.9,exact_2020_supplement,2020 supplement MeanTL,high,Macrodon ancylodon,794.3282347242813,14141842.876010792
LME_016,East Brazil Shelf,LME,2019,Batoidea,"Batoids, skates, rays, sawfishes",Large rays (>=90 cm),Sharks & rays,14057.5451077314,42.4159518651,14015.1291558663,42.4159518651,14015.1291558663,batoidea,3.72,exact_sea_around_us,Sea Around Us exploited organisms,high,Batoidea,524.8074602497728,7377504.5453351345
LME_016,East Brazil Shelf,LME,2019,Cynoscion acoupa,Acoupa weakfish,Large demersals (>=90 cm),Perch-likes,8994.6355644942,8994.6355644942,0.0,8776.8896027713,217.74596172289998,cynoscion acoupa,4.05,exact_2020_supplement,2020 supplement MeanTL,high,Cynoscion acoupa,1122.018454301963,10092147.093083246
LME_016,East Brazil Shelf,LME,2019,Ariidae,"Sea catfishes, coblers",Medium demersals (30 - 89 cm),Other fishes & inverts,6554.2818754503005,3187.769545071,3366.5123303793002,3050.7264157894,3503.5554596609,ariidae,3.48,exact_sea_around_us,Sea Around Us exploited organisms,high,Ariidae,301.9951720402016,1979361.4825765889
LME_016,East Brazil Shelf,LME,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,6283.4683755931,5945.175524849,338.2928507441,5784.7598544346,498.7085211585,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,1122.018454301963,7050167.474438236
LME_016,East Brazil Shelf,LME,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,5527.1898169843,5527.1898169843,0.0,4777.806377240399,749.3834397438999,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,14876623.760323672
LME_016,East Brazil Shelf,LME,2019,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,5375.1943389218,3751.5650221217,1623.6293168001002,3159.5188248594,2215.6755140624,mugil,2.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Mugil,18.197008586099827,97812.45753731519
LME_016,East Brazil Shelf,LME,2019,Xiphopenaeus kroyeri,Atlantic seabob,Shrimps,Crustaceans,4684.5990228026,4684.5990228026,0.0,4604.1531645089,80.4458582937,xiphopenaeus kroyeri,2.7,exact_sea_around_us,Sea Around Us exploited organisms,high,Xiphopenaeus kroyeri,50.11872336272725,234786.12248914593
LME_016,East Brazil Shelf,LME,2019,Paralonchurus brasiliensis,Banded croaker,Small demersals (<30 cm),Perch-likes,4244.228902594599,14.6837370309,4229.5451655637,6.3485355164,4237.8803670782,paralonchurus brasiliensis,3.42,exact_2020_supplement,2020 supplement MeanTL,high,Paralonchurus brasiliensis,263.02679918953817,1116345.9432771837
LME_016,East Brazil Shelf,LME,2019,Siluriformes,Catfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,4178.5269089618005,0.0,4178.5269089618005,0.0,4178.5269089618005,siluriformes,3.48,exact_sea_around_us,Sea Around Us exploited organisms,high,Siluriformes,301.9951720402016,1261894.9527465308
LME_016,East Brazil Shelf,LME,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,4110.8233944398,4110.8233944398,0.0,3907.5286318438,203.294762596,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,1819.7008586099826,7480468.860456107
LME_016,East Brazil Shelf,LME,2019,Sciades proops,Crucifix sea catfish,Medium demersals (30 - 89 cm),Other fishes & inverts,4077.5894971551998,4077.5894971551998,0.0,4004.2678614691,73.3216356861,sciades proops,4.36,exact_2020_supplement,2020 supplement MeanTL,high,Sciades proops,2290.867652767775,9341217.880298464
