unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_027,"Atlantic, Northeast",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,697198.6874008862,696195.0425152159,1003.6448856704,696047.1141305148,1151.5732703715,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,132848471.14579256
HS_027,"Atlantic, Northeast",High Seas,2019,Micromesistius poutassou,Blue whiting,Medium benthopelagics (30 - 89 cm),Cod-likes,16308.4490251747,16307.549366699,0.8996584757,16307.549366699,0.8996584757,micromesistius poutassou,4.13,exact_2020_supplement,2020 supplement MeanTL,high,Micromesistius poutassou,1348.9628825916532,21999492.407598697
HS_027,"Atlantic, Northeast",High Seas,2019,Gadus morhua,Atlantic cod,Large benthopelagics (>=90 cm),Cod-likes,10434.5566640405,10373.7553754296,60.8012886109,10150.1001768366,284.4564872039,gadus morhua,4.09,exact_2020_supplement,2020 supplement MeanTL,high,Gadus morhua,1230.268770812381,12837309.201041244
HS_027,"Atlantic, Northeast",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,4195.0242552109,4195.0242552109,0.0,4195.0242552109,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,9391489.476947539
HS_027,"Atlantic, Northeast",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,2470.3208251533997,2470.3208251533997,0.0,2470.3208251533997,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,8370537.753922027
HS_027,"Atlantic, Northeast",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,1221.0540710499001,1221.0540710499001,0.0,1221.0540710499001,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,273359.9560194339
HS_027,"Atlantic, Northeast",High Seas,2019,Lophiidae,Goosefishes,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,769.9652494984,769.9652494984,0.0,769.9652494984,0.0,lophiidae,4.46,exact_sea_around_us,Sea Around Us exploited organisms,high,Lophiidae,2884.031503126606,2220604.0358661227
HS_027,"Atlantic, Northeast",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,370.33842190639996,370.33842190639996,0.0,370.33842190639996,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,996778.7517924448
HS_027,"Atlantic, Northeast",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,277.8733387891,277.8733387891,0.0,277.8733387891,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,858710.7096772577
HS_027,"Atlantic, Northeast",High Seas,2019,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,249.2851133093,249.2851133093,0.0,249.2851133093,0.0,isurus oxyrinchus,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Isurus oxyrinchus,3162.2776601683795,788308.7448305425
HS_027,"Atlantic, Northeast",High Seas,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,155.05023041040002,0.015516880600000001,155.0347135298,0.015516880600000001,155.0347135298,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,1122.018454301963,173969.21986424024
HS_027,"Atlantic, Northeast",High Seas,2019,Chionoecetes opilio,Snow crab,"Lobsters, crabs",Crustaceans,116.8678441927,108.430011624,8.4378325687,105.91388154180001,10.9539626509,chionoecetes opilio,3.54,exact_2020_supplement,2020 supplement MeanTL,high,Chionoecetes opilio,346.73685045253166,40522.38821455399
HS_027,"Atlantic, Northeast",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,98.8918710225,98.8918710225,0.0,98.8918710225,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,197315.22350795713
HS_027,"Atlantic, Northeast",High Seas,2019,Marine finfishes not identified,Finfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,89.1565101077,55.473391369,33.6831187387,55.473391369,33.6831187387,marine finfishes not identified,3.23,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine finfishes not identified,169.82436524617444,15140.947736604288
HS_027,"Atlantic, Northeast",High Seas,2019,Perciformes,Perch-likes,Medium demersals (30 - 89 cm),Perch-likes,84.9109129167,84.9109129167,0.0,84.9109129167,0.0,perciformes,3.53,exact_sea_around_us,Sea Around Us exploited organisms,high,Perciformes,338.84415613920237,28771.56663426851
HS_027,"Atlantic, Northeast",High Seas,2019,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",Shrimps,Crustaceans,76.5588300484,0.1686538067,76.3901762417,0.1686538067,76.3901762417,miscellaneous marine crustaceans,2.7,exact_sea_around_us,Sea Around Us exploited organisms,high,Miscellaneous marine crustaceans,50.11872336272725,3837.03082416981
HS_027,"Atlantic, Northeast",High Seas,2019,Istiophorus albicans,Atlantic sailfish,Large pelagics (>=90 cm),Tuna & billfishes,70.14354978099999,70.14354978099999,0.0,70.14354978099999,0.0,istiophorus albicans,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiophorus albicans,3162.2776601683795,221813.3804773649
HS_027,"Atlantic, Northeast",High Seas,2019,Molva molva,Ling,Large demersals (>=90 cm),Cod-likes,68.8153787812,68.8128572852,0.0025214960000000002,68.8128572852,0.0025214960000000002,molva molva,4.4,exact_2020_supplement,2020 supplement MeanTL,high,Molva molva,2511.886431509582,172856.41623968867
