unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_051,"Indian Ocean, Western",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,199245.4945859515,199245.4945859515,0.0,199245.4945859515,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,29009.008489223597,5779914243.883421
HS_051,"Indian Ocean, Western",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,85261.61390728361,85261.61390728361,0.0,85261.61390728361,0.0,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,27321.987305427916,2329516732.8150992
HS_051,"Indian Ocean, Western",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,23963.6263892427,23963.6263892427,0.0,23963.6263892427,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,1141.3543275066227,27350988.68211406
HS_051,"Indian Ocean, Western",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,22819.531361405,22819.531361405,0.0,22819.531361405,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,34721.19667768202,792321436.4918759
HS_051,"Indian Ocean, Western",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,14385.8709648595,372.64390697389996,14013.2270578856,372.64390697389996,14013.2270578856,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,13313264.20153129
HS_051,"Indian Ocean, Western",High Seas,2019,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,6312.4838045969,6312.4838045969,0.0,6312.4838045969,0.0,euthynnus affinis,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Euthynnus affinis,35777.08763999664,225842286.3031227
HS_051,"Indian Ocean, Western",High Seas,2019,Auxis rochei,Bullet tuna,Medium pelagics (30 - 89 cm),Tuna & billfishes,5300.5579285691,5300.5579285691,0.0,5300.5579285691,0.0,auxis rochei,4.13,exact_2020_supplement,2020 supplement MeanTL,high,Auxis rochei,11809.292685236613,62595839.973524004
HS_051,"Indian Ocean, Western",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,3922.4550887424,3922.4550887424,0.0,3922.4550887424,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,19651.648417852637,77082708.33878261
HS_051,"Indian Ocean, Western",High Seas,2019,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,3750.6063975788998,3750.6063975788998,0.0,3750.6063975788998,0.0,thunnus maccoyii,3.93,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus maccoyii,6486.611494177253,24328726.56867003
HS_051,"Indian Ocean, Western",High Seas,2019,Auxis thazard,Frigate tuna,Medium pelagics (30 - 89 cm),Tuna & billfishes,3389.7276803252,3389.7276803252,0.0,3389.7276803252,0.0,auxis thazard,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Auxis thazard,24236.56596112542,82155358.51445436
HS_051,"Indian Ocean, Western",High Seas,2019,Thunnus tonggol,Longtail tuna,Large pelagics (>=90 cm),Tuna & billfishes,3198.1873860709,3198.1873860709,0.0,3198.1873860709,0.0,thunnus tonggol,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus tonggol,35777.08763999664,114421830.40059036
HS_051,"Indian Ocean, Western",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,2652.22391509,2652.22391509,0.0,2652.22391509,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,22827.086550132422,60542544.860090494
HS_051,"Indian Ocean, Western",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,2311.5398316055002,2311.5398316055002,0.0,2311.5398316055002,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,39141.35758252625,90476807.1151234
HS_051,"Indian Ocean, Western",High Seas,2019,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,405.964273469,405.964273469,0.0,405.964273469,0.0,scombroidei,4.2,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombroidei,14564.51362420865,5912672.191881216
HS_051,"Indian Ocean, Western",High Seas,2019,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,214.1496959971,214.1496959971,0.0,214.1496959971,0.0,istiompax indica,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiompax indica,35777.08763999664,7661652.441766883
HS_051,"Indian Ocean, Western",High Seas,2019,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,204.39599492690002,204.39599492690002,0.0,204.39599492690002,0.0,scomberomorus commerson,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Scomberomorus commerson,35777.08763999664,7312693.42376401
HS_051,"Indian Ocean, Western",High Seas,2019,Istiophorus platypterus,Indo-Pacific sailfish,Large pelagics (>=90 cm),Tuna & billfishes,167.0644910289,167.0644910289,0.0,167.0644910289,0.0,istiophorus platypterus,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiophorus platypterus,35777.08763999664,5977080.937072387
HS_051,"Indian Ocean, Western",High Seas,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,151.817662406,151.817662406,0.0,151.817662406,0.0,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,35777.08763999664,5431593.813198885
HS_051,"Indian Ocean, Western",High Seas,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,61.4291546812,61.4291546812,0.0,61.4291546812,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,45466.06667430095,2792942.0424813856
