unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
EEZ_872,Wake Isl. (USA),EEZ,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,7.4307246621,0.0,7.4307246621,0.0,7.4307246621,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,16635.320375924337
EEZ_872,Wake Isl. (USA),EEZ,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,6.2071162749,6.2071162749,0.0,6.2071162749,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,12384.825187937977
EEZ_872,Wake Isl. (USA),EEZ,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,5.6702775814,5.4882838158,0.1819937656,5.4882838158,0.1819937656,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,17522.832910884637
EEZ_872,Wake Isl. (USA),EEZ,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,4.0166901407,0.445629222,3.5710609187,0.0,4.0166901407,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,765.3645279334115
EEZ_872,Wake Isl. (USA),EEZ,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,3.8243988398999997,3.7111309549,0.113267885,3.7111309549,0.113267885,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,856.1762525200367
EEZ_872,Wake Isl. (USA),EEZ,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,3.5363596958000003,3.5155841469,0.0207755489,3.5155841469,0.0207755489,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,2570.3957827688646,9089.844048438106
EEZ_872,Wake Isl. (USA),EEZ,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,1.4784064521,1.4784064521,0.0,1.4784064521,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,3801.8939632056126,5620.744565403218
EEZ_872,Wake Isl. (USA),EEZ,2019,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,0.891258442,0.891258442,0.0,0.0,0.891258442,carangidae,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Carangidae,1122.018454301963,1000.0084194764157
EEZ_872,Wake Isl. (USA),EEZ,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,0.7678239916,0.2216137754,0.5462102162,0.2216137754,0.5462102162,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,2601.726724971363
EEZ_872,Wake Isl. (USA),EEZ,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,0.3411288187,0.0,0.3411288187,0.0,0.3411288187,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,1819.7008586099826,620.7524042849991
EEZ_872,Wake Isl. (USA),EEZ,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,0.3202105081,0.0,0.3202105081,0.0,0.3202105081,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,3162.2776601683795,1012.594536315796
EEZ_872,Wake Isl. (USA),EEZ,2019,Acanthuridae,"Surgeons, tangs, unicornfishes",Small reef assoc. fish (<30 cm),Perch-likes,0.1485430739,0.1485430739,0.0,0.0,0.1485430739,acanthuridae,2.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Acanthuridae,19.054607179632463,2.8304299224196154
EEZ_872,Wake Isl. (USA),EEZ,2019,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,0.000848908,0.000848908,0.0,0.000848908,0.0,istiompax indica,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiompax indica,3162.2776601683795,2.6844828039382187
