unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
EEZ_500,Montserrat (UK),EEZ,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,18.017591277999998,18.017591277999998,0.0,15.139341942,2.878249336,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,3433.18124125462
EEZ_500,Montserrat (UK),EEZ,2019,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,3.469185865,3.469185865,0.0,0.225517671,3.243668194,acanthocybium solandri,4.26,exact_2020_supplement,2020 supplement MeanTL,high,Acanthocybium solandri,1819.7008586099826,6312.880497218115
EEZ_500,Montserrat (UK),EEZ,2019,Scomberomorus cavalla,King mackerel,Large pelagics (>=90 cm),Perch-likes,3.261304288,3.261304288,0.0,0.044237098,3.21706719,scomberomorus cavalla,4.42,exact_2020_supplement,2020 supplement MeanTL,high,Scomberomorus cavalla,2630.2679918953813,8578.104280557556
EEZ_500,Montserrat (UK),EEZ,2019,Coryphaena hippurus,Common dolphinfish,Large pelagics (>=90 cm),Perch-likes,3.2486005860000002,3.2486005860000002,0.0,0.038519477,3.2100811090000003,coryphaena hippurus,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Coryphaena hippurus,2344.228815319923,7615.463103166388
EEZ_500,Montserrat (UK),EEZ,2019,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,3.203162556,3.203162556,0.0,0.0,3.203162556,thunnus,4.34,exact_sea_around_us,Sea Around Us exploited organisms,high,Thunnus,2187.761623949552,7007.7561152889575
EEZ_500,Montserrat (UK),EEZ,2019,Acanthurus,Surgeonfishes,Small reef assoc. fish (<30 cm),Perch-likes,2.254674262,2.254674262,0.0,1.639105106,0.615569156,acanthurus,2.03,exact_sea_around_us,Sea Around Us exploited organisms,high,Acanthurus,10.71519305237606,24.15926998755352
EEZ_500,Montserrat (UK),EEZ,2019,Hemiramphus,Halfbeaks,Medium pelagics (30 - 89 cm),Other fishes & inverts,2.043538073,2.043538073,0.0,1.732381831,0.311156242,hemiramphus,3.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Hemiramphus,112.2018454301963,229.2887429974672
EEZ_500,Montserrat (UK),EEZ,2019,Epinephelus guttatus,Red hind,Medium reef assoc. fish (30 - 89 cm),Perch-likes,1.918269326,1.918269326,0.0,1.626186941,0.292082385,epinephelus guttatus,3.84,exact_2020_supplement,2020 supplement MeanTL,high,Epinephelus guttatus,691.8309709189363,1327.1181302905936
EEZ_500,Montserrat (UK),EEZ,2019,Holocentridae,"Squirrel-, soldierfishes",Small reef assoc. fish (<30 cm),Other fishes & inverts,1.640405384,1.640405384,0.0,1.1925433689999998,0.447862015,holocentridae,3.49,exact_sea_around_us,Sea Around Us exploited organisms,high,Holocentridae,309.0295432513592,506.9337265645905
EEZ_500,Montserrat (UK),EEZ,2019,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,1.330583299,1.330583299,0.0,1.020598884,0.309984415,balistidae,3.25,exact_sea_around_us,Sea Around Us exploited organisms,high,Balistidae,177.82794100389228,236.61488839533635
EEZ_500,Montserrat (UK),EEZ,2019,Lutjanus vivanus,Silk snapper,Medium demersals (30 - 89 cm),Perch-likes,1.09294958,1.09294958,0.0,0.926533261,0.166416319,lutjanus vivanus,3.09,exact_2020_supplement,2020 supplement MeanTL,high,Lutjanus vivanus,123.02687708123811,134.4621736346508
EEZ_500,Montserrat (UK),EEZ,2019,Ostraciidae,"Box-, cow-, trunkfishes",Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,1.003018504,1.003018504,0.0,0.699854521,0.303163983,ostraciidae,2.83,exact_sea_around_us,Sea Around Us exploited organisms,high,Ostraciidae,67.60829753919819,67.81237345575344
EEZ_500,Montserrat (UK),EEZ,2019,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,0.9724546999999999,0.9724546999999999,0.0,0.658443011,0.314011689,haemulidae,3.36,exact_sea_around_us,Sea Around Us exploited organisms,high,Haemulidae,229.08676527677724,222.77650160119882
EEZ_500,Montserrat (UK),EEZ,2019,Caranx,Jacks,Medium reef assoc. fish (30 - 89 cm),Perch-likes,0.825777244,0.825777244,0.0,0.628292061,0.197485183,caranx,4.12,exact_sea_around_us,Sea Around Us exploited organisms,high,Caranx,1318.2567385564075,1088.5864164495388
EEZ_500,Montserrat (UK),EEZ,2019,Cephalopholis fulva,Coney,Medium reef assoc. fish (30 - 89 cm),Perch-likes,0.788068224,0.788068224,0.0,0.668074205,0.119994019,cephalopholis fulva,4.05,exact_2020_supplement,2020 supplement MeanTL,high,Cephalopholis fulva,1122.018454301963,884.2270905769731
EEZ_500,Montserrat (UK),EEZ,2019,Archosargus rhomboidalis,Western Atlantic seabream,Medium reef assoc. fish (30 - 89 cm),Perch-likes,0.538795847,0.538795847,0.0,0.538795847,0.0,archosargus rhomboidalis,2.89,exact_2020_supplement,2020 supplement MeanTL,high,Archosargus rhomboidalis,77.6247116628692,41.823872268526394
EEZ_500,Montserrat (UK),EEZ,2019,Monacanthidae,Filefishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,0.332245698,0.332245698,0.0,0.281656808,0.05058889,monacanthidae,3.0,exact_sea_around_us,Sea Around Us exploited organisms,high,Monacanthidae,100.0,33.2245698
EEZ_500,Montserrat (UK),EEZ,2019,Panulirus argus,Caribbean spiny lobster,"Lobsters, crabs",Crustaceans,0.327022449,0.327022449,0.0,0.24881481,0.078207639,panulirus argus,3.2,exact_sea_around_us,Sea Around Us exploited organisms,high,Panulirus argus,158.48931924611142,51.82956532020619
EEZ_500,Montserrat (UK),EEZ,2019,Mullidae,Goatfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,0.211176996,0.211176996,0.0,0.179022449,0.032154547,mullidae,3.46,exact_sea_around_us,Sea Around Us exploited organisms,high,Mullidae,288.40315031266056,60.90411091996412
