unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_027,"Atlantic, Northeast",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,697198.6874008862,696195.0425152159,1003.6448856704,696047.1141305148,1151.5732703715,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,645215736.2596972
HS_027,"Atlantic, Northeast",High Seas,2019,Micromesistius poutassou,Blue whiting,Medium benthopelagics (30 - 89 cm),Cod-likes,16308.4490251747,16307.549366699,0.8996584757,16307.549366699,0.8996584757,micromesistius poutassou,4.13,exact_2020_supplement,2020 supplement MeanTL,high,Micromesistius poutassou,11809.292685236613,192591247.78054973
HS_027,"Atlantic, Northeast",High Seas,2019,Gadus morhua,Atlantic cod,Large benthopelagics (>=90 cm),Cod-likes,10434.5566640405,10373.7553754296,60.8012886109,10150.1001768366,284.4564872039,gadus morhua,4.09,exact_2020_supplement,2020 supplement MeanTL,high,Gadus morhua,10475.691168449957,109309193.09217972
HS_027,"Atlantic, Northeast",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,4195.0242552109,4195.0242552109,0.0,4195.0242552109,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,22827.086550132422,95760181.75360402
HS_027,"Atlantic, Northeast",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,2470.3208251533997,2470.3208251533997,0.0,2470.3208251533997,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,39141.35758252625,96691710.76089053
HS_027,"Atlantic, Northeast",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,1221.0540710499001,1221.0540710499001,0.0,1221.0540710499001,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,1141.3543275066227,1393655.3481123827
HS_027,"Atlantic, Northeast",High Seas,2019,Lophiidae,Goosefishes,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,769.9652494984,769.9652494984,0.0,769.9652494984,0.0,lophiidae,4.46,exact_sea_around_us,Sea Around Us exploited organisms,high,Lophiidae,31736.84749906455,24436269.70290991
HS_027,"Atlantic, Northeast",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,370.33842190639996,370.33842190639996,0.0,370.33842190639996,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,29009.008489223597,10743150.424968427
HS_027,"Atlantic, Northeast",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,277.8733387891,277.8733387891,0.0,277.8733387891,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,34721.19667768202,9648094.84758051
HS_027,"Atlantic, Northeast",High Seas,2019,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,249.2851133093,249.2851133093,0.0,249.2851133093,0.0,isurus oxyrinchus,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Isurus oxyrinchus,35777.08763999664,8918695.346213318
HS_027,"Atlantic, Northeast",High Seas,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,155.05023041040002,0.015516880600000001,155.0347135298,0.015516880600000001,155.0347135298,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,9292.690797132333,1440833.849227972
HS_027,"Atlantic, Northeast",High Seas,2019,Chionoecetes opilio,Snow crab,"Lobsters, crabs",Crustaceans,116.8678441927,108.430011624,8.4378325687,105.91388154180001,10.9539626509,chionoecetes opilio,3.54,exact_2020_supplement,2020 supplement MeanTL,high,Chionoecetes opilio,2016.5834052007342,235673.75520058384
HS_027,"Atlantic, Northeast",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,98.8918710225,98.8918710225,0.0,98.8918710225,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,19651.648417852637,1943388.2807177992
