unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
LME_036,South China Sea,LME,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,786870.5091300346,737700.5209608545,49169.9881691801,463125.6632261253,323744.8459039093,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,149935084.52710208
LME_036,South China Sea,LME,2019,Synodontidae,"Lizardfishes, sauries",Medium demersals (30 - 89 cm),Other fishes & inverts,613096.6942704609,443991.9994723433,169104.6947981176,377615.7617288075,235480.9325416534,synodontidae,4.3,exact_sea_around_us,Sea Around Us exploited organisms,high,Synodontidae,1995.2623149688789,1223288729.5098467
LME_036,South China Sea,LME,2019,Scyphozoa,True jellyfishes,Jellyfish,Other fishes & inverts,571259.3214939174,570279.5883612505,979.7331326668001,570267.5597949103,991.7616990071,scyphozoa,3.46,exact_sea_around_us,Sea Around Us exploited organisms,high,Scyphozoa,288.40315031266056,164752987.96431872
LME_036,South China Sea,LME,2019,Perciformes,Perch-likes,Medium demersals (30 - 89 cm),Perch-likes,466825.6393922163,324135.2639383788,142690.37545383748,274816.7933377053,192008.846054511,perciformes,3.53,exact_sea_around_us,Sea Around Us exploited organisms,high,Perciformes,338.84415613920237,158181139.84399912
LME_036,South China Sea,LME,2019,Engraulis japonicus,Japanese anchovy,Small pelagics (<30 cm),Anchovies,440378.2849780039,439426.8747921928,951.4101858111,438453.0522755463,1925.2327024576,engraulis japonicus,3.14,exact_2020_supplement,2020 supplement MeanTL,high,Engraulis japonicus,138.03842646028852,60789125.50564417
LME_036,South China Sea,LME,2019,Trichiurus lepturus,Largehead hairtail,Large benthopelagics (>=90 cm),Perch-likes,403753.087605655,402426.3603463139,1326.7272593411,399794.93111449043,3958.1564911646,trichiurus lepturus,4.42,exact_2020_supplement,2020 supplement MeanTL,high,Trichiurus lepturus,2630.2679918953813,1061978822.9580863
LME_036,South China Sea,LME,2019,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,396542.9097146549,277484.4665916633,119058.44312299161,236403.3256849683,160139.5840296866,leiognathidae,3.24,exact_sea_around_us,Sea Around Us exploited organisms,high,Leiognathidae,173.78008287493762,68911259.71368164
LME_036,South China Sea,LME,2019,Alepes,Crevalles,Medium reef assoc. fish (30 - 89 cm),Perch-likes,387079.7098886504,386716.9807797957,362.7291088547,380384.7464240309,6694.9634646195,alepes,3.32,exact_sea_around_us,Sea Around Us exploited organisms,high,Alepes,208.92961308540387,80872414.0202461
LME_036,South China Sea,LME,2019,Sparidae,"Porgies, seabreams",Medium benthopelagics (30 - 89 cm),Perch-likes,356445.9477315398,262232.3661970165,94213.5815345233,227423.0523544008,129022.89537713901,sparidae,3.31,exact_sea_around_us,Sea Around Us exploited organisms,high,Sparidae,204.17379446695296,72776921.67071766
LME_036,South China Sea,LME,2019,Nemipterus,Threadfin breams,Small demersals (<30 cm),Perch-likes,332492.8821355633,331196.1841175943,1296.698017969,306026.6454075899,26466.2367279734,nemipterus,3.72,exact_sea_around_us,Sea Around Us exploited organisms,high,Nemipterus,524.8074602497728,174494745.02469203
